"N", "real", "user", "sys"
10,0.20219780219780065,0.13316683316683164,0.06143856143856148
10,0.16933066933066795,0.111088911088911,0.054045954045954074
10,0.2719280719280743,0.16503496503496493,0.10029970029970037
10,0.1738261738261741,0.11278721278721328,0.05764235764235754
10,0.18731268731268683,0.12497502497502469,0.060839160839160814
20,0.2501498501498496,0.1506493506493511,0.08781218781218812
20,0.20909090909090677,0.1382617382617368,0.06393606393606399
20,0.24685314685314533,0.14385614385614373,0.0938061938061941
20,0.19690309690309768,0.1381618381618384,0.056843156843156786
20,0.22417582417582174,0.13946053946053777,0.07672327672327635
30,0.3064935064935059,0.18641358641358616,0.10669330669330669
30,0.24505494505494418,0.1557442557442549,0.0813186813186814
30,0.2740259740259724,0.17202797202797146,0.09100899100899104
30,0.2430569430569419,0.15354645354645344,0.08151848151848146
30,0.21988011988011705,0.14105894105894035,0.07242757242757256
40,0.24935064935064832,0.17112887112886987,0.07482517482517467
40,0.30199800199800186,0.2000999000998996,0.09570429570429559
40,0.30099900099899957,0.19440559440559313,0.09910089910089899
40,0.3141858141858159,0.20859140859140757,0.09600399600399573
40,0.3613386613386617,0.23646353646353535,0.11808191808191794
50,0.32917082917082724,0.21668331668331522,0.09630369630369615
50,0.36723276723276627,0.2575424575424574,0.10739260739260709
50,0.37202797202797,0.2501498501498502,0.1166833166833164
50,0.3154845154845114,0.22127872127871834,0.0881118881118881
50,0.37932067932067615,0.24685314685314633,0.1279720279720278
60,0.35514485514485444,0.2581418581418567,0.09400599400599384
60,0.3520479520479451,0.24265734265734262,0.09600399600399627
60,0.38751248751248907,0.2727272727272731,0.11278721278721239
60,0.40029970029969886,0.2891108891108876,0.10969030969030946
60,0.39730269730269696,0.27912087912087763,0.11458541458541421
70,0.3963036963036971,0.28031968031967935,0.10719280719280708
70,0.40009990009989854,0.2812187812187797,0.10069930069930051
70,0.4038961038961006,0.2792207792207786,0.10489510489510492
70,0.38931068931068774,0.2739260739260716,0.10139860139860117
70,0.3915084915084912,0.27472527472527347,0.0990009990009989
80,0.3675324675324624,0.2637362637362618,0.09560439560439583
80,0.33776223776223974,0.25394605394605574,0.08111888111888096
80,0.38961038961038696,0.27622377622377514,0.09600399600399608
80,0.35834165834165294,0.26563436563436355,0.08711288711288721
80,0.3682317682317628,0.27232767232767124,0.0918081918081919
90,0.41618381618381683,0.31108891108891074,0.09240759240759246
90,0.35564435564435365,0.267632367632367,0.08191808191808192
90,0.3881118881118854,0.29930069930069764,0.08301698301698317
90,0.43116883116882926,0.3220779220779191,0.09860139860139883
90,0.4115884115884088,0.31248751248750983,0.09450549450549461
100,0.45904095904096465,0.34465534465534653,0.089210789210789
100,0.4547452547452586,0.33096903096903174,0.08701298701298683
100,0.4612387612387668,0.34805194805195067,0.0957042957042955
100,0.4844155844155884,0.36143856143856257,0.09740259740259721
