"N", "real", "user", "sys"
27000,4.159599999999947,3.942699999999988,0.21760000000000107
27000,4.9670999999999905,4.737600000000001,0.21360000000000073
28000,6.371300000000053,6.126799999999989,0.20950000000000094
28000,6.407900000000071,6.17100000000003,0.22440000000000102
28000,4.275399999999966,4.0395999999999965,0.2363000000000011
28000,4.654399999999983,4.420799999999974,0.204800000000001
28000,6.409700000000065,6.1737000000000375,0.22670000000000107
29000,4.994499999999985,4.7533000000000065,0.23580000000000084
29000,6.801899999999924,6.559199999999956,0.24000000000000113
29000,6.79679999999992,6.55049999999997,0.236700000000001
29000,6.907900000000079,6.67730000000003,0.23100000000000082
29000,6.2994999999999255,6.076599999999946,0.22110000000000096
30000,4.76559999999994,4.511499999999998,0.233100000000001
30000,5.453499999999995,5.183800000000003,0.24020000000000086
30000,6.914700000000064,6.658800000000032,0.25480000000000114
30000,6.685700000000068,6.407500000000002,0.24580000000000135
30000,6.9177000000000515,6.672800000000026,0.2434000000000012
31000,6.108200000000012,5.8484999999999845,0.25850000000000095
31000,7.120000000000021,6.873099999999974,0.24570000000000122
31000,4.655199999999983,4.370099999999979,0.25480000000000136
31000,7.092500000000008,6.830100000000025,0.23350000000000118
31000,7.025799999999946,6.7755000000000045,0.24500000000000136
32000,4.798899999999975,4.538299999999985,0.2528000000000012
32000,7.497199999999919,7.20859999999997,0.2727000000000009
32000,7.419100000000051,7.177200000000038,0.2292000000000006
32000,7.3799000000000445,7.083199999999981,0.26670000000000127
32000,5.807099999999962,5.5612999999999655,0.24760000000000068
33000,5.961799999999977,5.656100000000005,0.2790000000000004
33000,7.751000000000019,7.498600000000056,0.2366000000000007
33000,6.361800000000051,6.073499999999995,0.25980000000000075
33000,7.723700000000072,7.468900000000043,0.24260000000000095
33000,7.4088000000000624,7.139100000000026,0.2554000000000009
34000,6.509999999999948,6.242999999999999,0.26700000000000074
34000,7.8567999999999865,7.586599999999959,0.2604000000000013
34000,6.198700000000041,5.921500000000037,0.280900000000001
34000,6.723100000000035,6.439100000000041,0.275200000000001
34000,5.649600000000031,5.360499999999977,0.26760000000000067
35000,7.681600000000085,7.395899999999993,0.25920000000000165
35000,8.009699999999905,7.7115999999999705,0.2777000000000007
35000,5.142500000000008,4.842699999999987,0.2722000000000009
35000,7.6166000000000205,7.334099999999986,0.27700000000000075
35000,5.90750000000005,5.624100000000022,0.2862000000000006
36000,6.925200000000033,6.629100000000024,0.29440000000000044
36000,6.21430000000001,5.942300000000043,0.26800000000000124
36000,8.15140000000005,7.8633999999999835,0.28060000000000096
36000,7.814799999999917,7.535799999999953,0.2740000000000007
36000,8.186400000000084,7.86719999999998,0.29730000000000056
37000,7.275799999999939,6.969300000000014,0.28350000000000053
37000,6.725900000000031,6.4229000000000465,0.2953000000000009
37000,5.682600000000025,5.376400000000019,0.29200000000000104
37000,7.919100000000068,7.603700000000039,0.3147000000000005
37000,7.150500000000053,6.833399999999978,0.30750000000000044
38000,5.889100000000065,5.584400000000023,0.3074000000000004
38000,8.55389999999994,8.243500000000001,0.30590000000000017
38000,8.824499999999956,8.515699999999988,0.2917000000000012
38000,6.462999999999959,6.126799999999999,0.3131999999999998
38000,9.025199999999899,8.710099999999978,0.29370000000000074
39000,8.825199999999954,8.480499999999997,0.32410000000000017
39000,6.281799999999936,5.955899999999998,0.3003000000000008
39000,8.631300000000019,8.314800000000002,0.3109000000000004
39000,8.743300000000085,8.449100000000039,0.28450000000000064
39000,9.022899999999908,8.702999999999975,0.30000000000000054
40000,9.252500000000087,8.945200000000032,0.2957000000000008
40000,8.92250000000003,8.58710000000001,0.31690000000000024
40000,6.536799999999961,6.210500000000003,0.32639999999999986
40000,8.29739999999995,7.980100000000023,0.2974000000000006
40000,7.8941000000000505,7.560499999999993,0.3107000000000006
41000,6.864100000000035,6.536699999999982,0.30590000000000017
41000,9.059499999999924,8.739900000000004,0.3110000000000005
41000,7.829099999999953,7.499499999999948,0.3288999999999995
41000,9.635899999999985,9.304500000000022,0.3118000000000009
41000,6.011599999999973,5.699600000000012,0.30610000000000104
42000,9.667400000000034,9.341200000000017,0.3210000000000007
42000,9.345099999999968,9.020899999999978,0.30850000000000033
42000,9.5506999999999,9.216799999999983,0.3270000000000004
42000,7.1771000000000695,6.8465999999999845,0.3084000000000002
42000,9.892399999999999,9.547699999999987,0.33659999999999973
43000,8.515999999999904,8.168099999999978,0.3301000000000007
43000,6.111900000000026,5.764499999999988,0.3502000000000002
43000,8.58229999999996,8.247400000000006,0.32230000000000025
43000,9.05739999999991,8.731300000000008,0.3163000000000012
43000,9.692500000000038,9.322099999999988,0.35830000000000006
44000,7.843099999999961,7.5007999999999635,0.34329999999999955
44000,9.74970000000011,9.384500000000019,0.34600000000000036
44000,9.233300000000106,8.89400000000003,0.3208000000000002
44000,9.303300000000032,8.951100000000013,0.33670000000000044
44000,9.822700000000035,9.474900000000005,0.3250000000000004
45000,10.490599999999944,10.131799999999982,0.35020000000000057
45000,9.330799999999996,8.97530000000001,0.33499999999999985
45000,8.84339999999996,8.495099999999958,0.3450000000000003
45000,10.20520000000007,9.852099999999993,0.34809999999999935
45000,10.357000000000038,9.996699999999993,0.3410999999999999
46000,10.722600000000089,10.37780000000001,0.32870000000000027
46000,10.696300000000036,10.351299999999997,0.33550000000000035
46000,8.831099999999967,8.463799999999994,0.35319999999999985
