"N", "real", "user", "sys"
9000,0.37779999999999814,0.25849999999999906,0.10299999999999986
9000,0.41049999999999975,0.27739999999999965,0.1227999999999997
9000,0.36629999999999785,0.26829999999999943,0.0902999999999999
10000,0.4415999999999964,0.3137999999999987,0.1109000000000002
10000,0.42529999999999746,0.30509999999999954,0.1065000000000001
10000,0.42689999999999423,0.3039999999999992,0.11080000000000022
10000,0.42489999999999783,0.30320000000000047,0.11050000000000011
10000,0.4506999999999963,0.3238999999999995,0.11800000000000019
11000,0.4430999999999977,0.318299999999998,0.11410000000000016
11000,0.4023999999999978,0.30080000000000034,0.08939999999999991
11000,0.4202999999999973,0.31139999999999746,0.09970000000000015
11000,0.4133999999999969,0.307399999999999,0.09300000000000004
11000,0.4181999999999964,0.31059999999999993,0.10120000000000004
12000,0.4108000000000007,0.31789999999999874,0.08989999999999997
12000,0.4506999999999984,0.33929999999999694,0.10250000000000012
12000,0.4493000000000001,0.3374999999999996,0.10330000000000004
12000,0.3989000000000018,0.30420000000000086,0.08669999999999987
12000,0.4510999999999999,0.34519999999999895,0.10380000000000013
13000,0.5065000000000056,0.372700000000002,0.11049999999999977
13000,0.49490000000000484,0.3597000000000007,0.11689999999999987
13000,0.48780000000000445,0.36400000000000016,0.10099999999999994
13000,0.4659000000000052,0.34870000000000106,0.09919999999999976
13000,0.47630000000000516,0.3503000000000008,0.10590000000000004
14000,0.4871000000000049,0.38000000000000306,0.1024999999999999
14000,0.49920000000000553,0.40330000000000343,0.09579999999999984
14000,0.4789000000000051,0.3747000000000029,0.09589999999999985
14000,0.4639000000000048,0.3684000000000026,0.0925999999999998
14000,0.518600000000005,0.4044000000000026,0.10939999999999978
15000,0.4661000000000053,0.3655000000000039,0.09799999999999964
15000,0.49170000000000375,0.387300000000003,0.10429999999999971
15000,0.49340000000000467,0.40340000000000376,0.09149999999999978
15000,0.45910000000000456,0.3649000000000027,0.09069999999999977
15000,0.48820000000000396,0.3794000000000036,0.10259999999999968
16000,0.49709999999999693,0.3992000000000011,0.09239999999999977
16000,0.49240000000000117,0.38640000000000235,0.09809999999999973
16000,0.5051000000000018,0.3999000000000032,0.09469999999999974
16000,0.5117000000000034,0.38950000000000373,0.11339999999999954
16000,0.5293999999999986,0.4199000000000017,0.10099999999999966
17000,0.49400000000000127,0.38500000000000184,0.10169999999999968
17000,0.5063000000000044,0.4033000000000026,0.09879999999999965
17000,0.5011000000000017,0.400000000000002,0.09919999999999973
17000,0.4906000000000015,0.38900000000000323,0.09589999999999972
17000,0.48250000000000104,0.38570000000000215,0.09519999999999966
18000,0.46210000000000423,0.36610000000000364,0.09109999999999967
18000,0.4881000000000033,0.39580000000000376,0.08989999999999963
18000,0.48300000000000204,0.39060000000000306,0.08709999999999966
18000,0.5117000000000013,0.41280000000000233,0.09669999999999974
18000,0.47690000000000127,0.3829000000000027,0.08959999999999971
19000,0.4873000000000037,0.3897000000000031,0.09069999999999974
19000,0.49020000000000225,0.3967000000000026,0.08309999999999977
19000,0.48550000000000193,0.4032000000000023,0.07609999999999982
19000,0.5559000000000033,0.4416000000000024,0.10429999999999981
19000,0.4959000000000039,0.40670000000000345,0.08299999999999978
20000,0.4917000000000043,0.385700000000001,0.09959999999999979
20000,0.48980000000000057,0.4036000000000021,0.08749999999999977
20000,0.49380000000000285,0.3895000000000025,0.10189999999999985
20000,0.4900000000000024,0.4048000000000021,0.08119999999999988
20000,0.48670000000000024,0.3982000000000026,0.08129999999999984
21000,0.46380000000000177,0.37190000000000245,0.08729999999999973
21000,0.5588999999999983,0.4525000000000013,0.10610000000000004
21000,0.532300000000002,0.4395000000000017,0.09099999999999983
21000,0.5020000000000012,0.4059000000000011,0.09569999999999995
21000,0.475800000000001,0.38700000000000095,0.08059999999999985
22000,0.5233999999999959,0.41720000000000057,0.08030000000000001
22000,0.5317999999999995,0.4258000000000028,0.08749999999999997
22000,0.5329999999999951,0.41550000000000076,0.08379999999999994
22000,0.5439999999999944,0.42780000000000024,0.08669999999999999
22000,0.5425999999999961,0.41870000000000196,0.09140000000000008
23000,0.5248999999999958,0.43419999999999676,0.07779999999999997
23000,0.5682999999999933,0.4613999999999963,0.09309999999999996
23000,0.5855999999999947,0.4798999999999987,0.09459999999999995
23000,0.6060999999999988,0.495700000000001,0.09800000000000002
23000,0.5230999999999972,0.43589999999999746,0.07399999999999983
24000,0.5650999999999929,0.47279999999999595,0.08589999999999993
24000,0.5725999999999957,0.4845999999999975,0.08379999999999996
24000,0.5695999999999951,0.47789999999999627,0.08720000000000004
24000,0.5774999999999962,0.48269999999999746,0.08739999999999995
24000,0.5475999999999931,0.4558999999999961,0.08449999999999996
25000,0.5671999999999964,0.47179999999999744,0.08530000000000006
25000,0.5443999999999948,0.46569999999999595,0.07319999999999997
25000,0.5710999999999947,0.4869999999999962,0.07949999999999993
25000,0.5948999999999959,0.5069999999999955,0.08050000000000013
25000,0.5708999999999922,0.48709999999999537,0.08019999999999995
26000,0.59569999999999,0.49599999999999517,0.09760000000000009
26000,0.5737999999999981,0.4814999999999967,0.09050000000000001
26000,0.5889999999999947,0.503299999999997,0.08159999999999994
26000,0.5396999999999962,0.4609999999999961,0.07730000000000004
26000,0.6048999999999929,0.5153999999999949,0.08430000000000004
27000,0.5738999999999984,0.49679999999999663,0.07620000000000006
27000,0.5474999999999973,0.46489999999999687,0.07789999999999989
27000,0.5456999999999946,0.4766999999999959,0.06559999999999992
27000,0.5942999999999957,0.5055999999999949,0.08510000000000001
27000,0.5947999999999973,0.5094999999999968,0.08009999999999994
28000,0.6293999999999945,0.533699999999995,0.08709999999999998
28000,0.5757999999999958,0.48579999999999746,0.08479999999999996
28000,0.6147999999999961,0.5138999999999966,0.08589999999999996
28000,0.5507999999999971,0.47479999999999717,0.07169999999999994
28000,0.6194999999999934,0.523699999999997,0.0879
29000,0.5885999999999993,0.5086999999999977,0.07479999999999991
29000,0.5786999999999974,0.4913999999999961,0.08319999999999991
29000,0.5700999999999958,0.49259999999999676,0.07579999999999998
29000,0.5544999999999956,0.4790999999999977,0.07299999999999993
29000,0.5870999999999964,0.5055999999999969,0.0784
30000,0.630899999999997,0.5446999999999973,0.08240000000000006
30000,0.5903999999999955,0.5104999999999962,0.07520000000000003
30000,0.5588999999999966,0.4761999999999964,0.07289999999999998
30000,0.5606999999999956,0.47769999999999535,0.06779999999999997
30000,0.6446999999999954,0.5530999999999962,0.08679999999999995
31000,0.6222999999999976,0.5221999999999973,0.07859999999999993
31000,0.6052999999999996,0.5050999999999981,0.07599999999999987
31000,0.5895999999999999,0.49769999999999626,0.07000000000000003
31000,0.6373000000000002,0.5387999999999988,0.078
31000,0.5930000000000015,0.4946999999999996,0.07959999999999993
32000,0.6488999999999988,0.5460999999999988,0.0768
32000,0.6751000000000034,0.5607000000000001,0.08749999999999994
32000,0.6305000000000006,0.5244999999999987,0.07310000000000004
32000,0.6235000000000004,0.5219999999999998,0.07329999999999989
32000,0.5977000000000017,0.5034999999999996,0.07189999999999992
33000,0.6243999999999992,0.5330000000000003,0.0808
33000,0.6249000000000007,0.5277000000000006,0.08189999999999988
33000,0.6405999999999986,0.5424,0.09010000000000003
33000,0.6136000000000018,0.5257000000000005,0.07259999999999996
33000,0.6157000000000001,0.5262000000000003,0.07869999999999998
34000,0.6982000000000046,0.5904000000000014,0.09739999999999988
34000,0.6451000000000032,0.5581000000000003,0.08099999999999988
34000,0.6369000000000021,0.5494000000000012,0.08069999999999981
34000,0.6702000000000002,0.5765000000000002,0.08249999999999999
34000,0.6627999999999978,0.5578000000000003,0.09359999999999985
35000,0.6434000000000007,0.5491999999999994,0.08779999999999977
35000,0.6547999999999997,0.5658000000000004,0.08639999999999977
35000,0.6536999999999982,0.5593000000000012,0.08719999999999975
35000,0.6771000000000007,0.586500000000001,0.08859999999999978
35000,0.6058000000000002,0.5193999999999996,0.08419999999999979
36000,0.694799999999998,0.5965000000000001,0.09729999999999973
36000,0.657300000000002,0.5713000000000004,0.08549999999999974
36000,0.608800000000006,0.5323000000000023,0.07649999999999982
36000,0.6384000000000004,0.5523000000000015,0.08769999999999971
36000,0.6824000000000012,0.5900000000000012,0.08909999999999968
37000,0.659600000000002,0.5748000000000019,0.08889999999999967
37000,0.6380000000000017,0.5539000000000005,0.08399999999999966
37000,0.6809000000000022,0.5876000000000012,0.09169999999999966
37000,0.6764000000000023,0.5977000000000001,0.08009999999999975
37000,0.6655,0.5866000000000008,0.08209999999999974
38000,0.6827999999999976,0.6009999999999992,0.0827999999999998
38000,0.6772000000000034,0.5921000000000002,0.08799999999999975
38000,0.655200000000003,0.576200000000002,0.08229999999999976
38000,0.682100000000001,0.591,0.09659999999999974
38000,0.6813999999999987,0.6045999999999996,0.07739999999999972
39000,0.6766000000000051,0.5924000000000029,0.0819999999999997
39000,0.6692000000000023,0.5804000000000018,0.08419999999999975
39000,0.7064999999999991,0.613400000000002,0.08579999999999972
39000,0.6702000000000035,0.5839000000000026,0.08439999999999974
39000,0.6714000000000029,0.585500000000002,0.08389999999999972
40000,0.690700000000006,0.5885000000000042,0.0921999999999998
40000,0.716300000000001,0.6128000000000011,0.08969999999999966
40000,0.7054000000000082,0.6036000000000037,0.08759999999999968
40000,0.6790000000000058,0.5823000000000021,0.08189999999999968
40000,0.6680000000000044,0.5737000000000013,0.07889999999999972
41000,0.6912000000000048,0.5973000000000004,0.08049999999999972
41000,0.7496000000000083,0.632600000000005,0.09969999999999958
41000,0.7341000000000014,0.6223000000000016,0.09199999999999967
41000,0.7052000000000055,0.6047000000000036,0.08199999999999974
41000,0.7185000000000088,0.6243000000000042,0.07659999999999981
42000,0.6848000000000091,0.6044000000000064,0.07419999999999977
42000,0.7275000000000083,0.6355000000000044,0.08289999999999975
42000,0.6760000000000045,0.5869000000000035,0.08079999999999972
42000,0.747400000000006,0.6502000000000049,0.09009999999999971
42000,0.7009000000000054,0.6204000000000042,0.07389999999999974
43000,0.7661000000000083,0.6799000000000082,0.0840999999999997
43000,0.722400000000006,0.6333000000000045,0.07919999999999972
43000,0.7140000000000072,0.628300000000005,0.0833999999999998
43000,0.7305000000000103,0.6347000000000061,0.08619999999999967
43000,0.704600000000007,0.6209000000000042,0.07659999999999972
44000,0.7287000000000057,0.6352000000000048,0.08719999999999965
44000,0.7230000000000029,0.642800000000002,0.07979999999999975
44000,0.69850000000001,0.6191000000000033,0.07719999999999974
44000,0.7485000000000053,0.6632000000000052,0.07929999999999979
44000,0.6889000000000103,0.6096000000000076,0.07889999999999979
45000,0.7639000000000056,0.6620000000000051,0.09399999999999968
